id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1413787490419232775,1413787490419232775,2021-07-10 09:09:39 UTC,2021-07-10,09:09:39,+0000,190636785,ryohatoh,波頭亮,,自分の正義を守り、自分の言動の自由を確保するためには、“自分の場所”を持つことが必要、という考えよく分かります。 私がずっとどこにも属さずに非効率なスタイルを続けて来たのもそのためです。 自分が自分の人生の主人であるためと考えています。,ja,[],[],[],1,31,172,[],[],https://twitter.com/ryohatoh/status/1413787490419232775,False,https://twitter.com/hazuma/status/1413781215795040260,0,,,,,,,,[],,,,
1413785225071501313,1413785225071501313,2021-07-10 09:00:39 UTC,2021-07-10,09:00:39,+0000,190636785,ryohatoh,波頭亮,,こういう組織風土や組織ダイナミズムのテーマは、読んだり聞いたりして得た知識では不十分で、実体験を通しての理解が必要です。 課題について共有してもらいながら対応力、解決力を養ってあげるのが有効だと思います。,ja,[],[],[],0,2,14,[],[],https://twitter.com/ryohatoh/status/1413785225071501313,False,https://twitter.com/job_and_life/status/1413517351559958532,0,,,,,,,,[],,,,
1413783609891196936,1413783609891196936,2021-07-10 08:54:14 UTC,2021-07-10,08:54:14,+0000,190636785,ryohatoh,波頭亮,,“勝手にわかる”というのが、まさに組織風土ですね。,ja,[],[],[],0,2,10,[],[],https://twitter.com/ryohatoh/status/1413783609891196936,False,https://twitter.com/tadashi_kozawa/status/1413703491722248192,0,,,,,,,,[],,,,
1413614410971500548,1413614410971500548,2021-07-09 21:41:53 UTC,2021-07-09,21:41:53,+0000,190636785,ryohatoh,波頭亮,,論理を教える仕事をしている者ですが、実感あります。,ja,[],[],[],0,16,53,[],[],https://twitter.com/ryohatoh/status/1413614410971500548,False,https://twitter.com/shinshinohara/status/1413408881636634625,0,,,,,,,,[],,,,
1413613860217528323,1413613860217528323,2021-07-09 21:39:42 UTC,2021-07-09,21:39:42,+0000,190636785,ryohatoh,波頭亮,,文脈の基礎トレーニングはまさにその通りだと思います。 論理のトレーニングの場合は、当人の何らかの判断が入っている文節毎に｢何で?｣と聞いて答えてもらう繰り返しが有効な場合があります。,ja,[],[],[],0,6,34,[],[],https://twitter.com/ryohatoh/status/1413613860217528323,False,https://twitter.com/shinshinohara/status/1413421389822889989,0,,,,,,,,[],,,,
1413607614462578688,1413137898065448965,2021-07-09 21:14:53 UTC,2021-07-09,21:14:53,+0000,190636785,ryohatoh,波頭亮,,@haru4026jp わたあめちゃんを助けて下さった一連のツイート、本当にありがとうございました。 しばらくわたあめちゃん達とゆっくりなさって下さい。,ja,[],[],[],0,0,1,[],[],https://twitter.com/ryohatoh/status/1413607614462578688,False,,0,,,,,,,,"[{'screen_name': 'haru4026jp', 'name': '( *艸*)ありがとう( *艸*)', 'id': '1259464197307428864'}]",,,,
1413606839816572928,1412955607754186756,2021-07-09 21:11:48 UTC,2021-07-09,21:11:48,+0000,190636785,ryohatoh,波頭亮,,@haru4026jp わたあめちゃん達とゆっくり休んで、お元気になられますよう。,ja,[],[],[],0,0,1,[],[],https://twitter.com/ryohatoh/status/1413606839816572928,False,,0,,,,,,,,"[{'screen_name': 'haru4026jp', 'name': '( *艸*)ありがとう( *艸*)', 'id': '1259464197307428864'}]",,,,
1411663044589940737,1410752231142354950,2021-07-04 12:27:51 UTC,2021-07-04,12:27:51,+0000,190636785,ryohatoh,波頭亮,,@kenhori2 厳密にはスキルというよりアビリティとか姿勢とか言うべきなのでしょうが、歳を重ねていく中で大切なのは｢怠惰に負けないこと（手抜きしないこと）｣と｢新しいことに意識を向け続けること｣だと思っています。,ja,[],[],[],0,1,8,[],[],https://twitter.com/ryohatoh/status/1411663044589940737,False,,0,,,,,,,,"[{'screen_name': 'kenhori2', 'name': '堀元 見@衒学者', 'id': '1659686322'}]",,,,
1408066069013536768,1408066069013536768,2021-06-24 14:14:46 UTC,2021-06-24,14:14:46,+0000,190636785,ryohatoh,波頭亮,,野並さんは日本JCの会頭。 全国の都市を拠点に街興しを企画し活動しているJCのリーダーと、日本の地域活性化について議論しました。,ja,[],[],[],1,2,11,[],[],https://twitter.com/ryohatoh/status/1408066069013536768,False,https://twitter.com/NewsPicksStudio/status/1408043479981170693,0,,,,,,,,[],,,,
1407390639377977347,1407384441966628868,2021-06-22 17:30:51 UTC,2021-06-22,17:30:51,+0000,190636785,ryohatoh,波頭亮,,このプロセスにおいて、最初ツイートで示した2000年代以降の経営戦略の最重要テーマである｢執行力・リーダーシップ・アサインメント｣が同様の機能を果たす勘所になると考えている。,ja,[],[],[],0,3,10,[],[],https://twitter.com/ryohatoh/status/1407390639377977347,False,,0,,,,,,,,[],,,,
